ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0381,053,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0381,054,29
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0381,055,10
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0381,056,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,0413,000,4002
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,001,152
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,002,76
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,003,65
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,004,99
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,005,122
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,006,82
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,007,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,008,39
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,009,84
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,010,149
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,011,73
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,012,134
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,013,50
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,014,93
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,015,61
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,016,96
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,017,60
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,018,95
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,019,107
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,021,57
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,022,64
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,042,146
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,043,11
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,044,147
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,045,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,047,107
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,049,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,051,61
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,052,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,053,40
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,054,119
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,055,80
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,056,121
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,057,76
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,058,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,059,162
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,060,143
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,061,153
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,062,158
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,063,170
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,064,133
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,065,109
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,066,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,067,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,068,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,069,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,070,75
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,071,13
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,072,13
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,073,43
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,074,30
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,075,23
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,076,42
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0413,077,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,0447,000,4132
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,010,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,020,163
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,022,164
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,023,214
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,024,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,025,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,026,161
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,027,77
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,028,66
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,029,181
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,030,263
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,031,65
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,033,117
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,034,112
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,035,123
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,036,76
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,038,132
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,039,150
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,040,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,041,43
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,043,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,044,68
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,045,30
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,046,90
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,047,33
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,048,77
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,049,63
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,050,32
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,052,9
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,054,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,055,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,056,43
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,057,67
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,058,53
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,059,139
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,060,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,061,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,062,102
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,063,107
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,064,105
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,065,95
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,066,116
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,067,182
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,068,103
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,069,57
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,070,38
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,071,106
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0447,072,91
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,0466,000,2212
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,001,5
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,002,100
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,003,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,004,94
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,005,109
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,006,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,007,103
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,008,146
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,009,163
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,010,103
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,011,36
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,012,56
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,013,124
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,014,108
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,015,89
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,016,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,017,90
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,018,33
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,019,46
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,020,27
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,021,4
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,022,49
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,023,37
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,024,49
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,025,93
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,026,19
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,027,29
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,028,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,029,156
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,030,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,031,28
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,032,56
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,033,43
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,034,29
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,035,24
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,036,14
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,037,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0466,038,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,0485,000,3150
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,001,36
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,002,62
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,003,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,004,130
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,005,128
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,006,92
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,007,47
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,008,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,009,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,010,38
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,012,41
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,013,108
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,014,36
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,015,87
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,016,86
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,017,82
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,018,91
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,019,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,020,94
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,021,115
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,022,141
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,023,100
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,024,94
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,025,60
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,026,39
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,027,133
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,028,128
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,029,119
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,030,146
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,031,39
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,032,102
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,033,61
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,034,108
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,035,22
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,036,47
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,037,26
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,038,12
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,039,70
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,040,44
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,041,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,042,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,043,139
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,044,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,045,27
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,046,35
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0485,047,35
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,049A,000,2827
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,001,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,002,60
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,003,66
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,004,110
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,005,69
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,006,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,009,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,010,109
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,011,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,012,123
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,019,147
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,020,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,022,110
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,023,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,027,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,028,231
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,029,107
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,030,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,031,130
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,032,159
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,033,209
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,034,129
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,035,106
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,036,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,038,71
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,039,43
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,041,156
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,042,166
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,043,151
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,044,74
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,045,99
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,046,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,049A,047,121
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,0536,000,4997
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,001,71
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,002,5
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,003,210
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,004,162
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,005,88
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,006,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,007,88
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,008,96
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,009,134
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,010,93
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,011,91
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,012,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,013,99
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,014,248
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,015,56
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,016,113
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,017,146
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,018,110
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,019,85
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,020,95
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,021,62
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,022,45
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,023,18
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,024,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,025,146
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,026,219
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,027,207
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,028,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,029,151
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,030,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,031,66
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,032,324
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,033,72
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,034,100
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,035,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,036,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,037,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,038,30
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,039,75
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,040,167
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,041,188
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,042,227
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,043,167
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,045,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,046,49
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,047,172
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,048,48
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,049,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,050,178
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,051,59
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,052,81
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,053,68
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,054,7
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,055,0
19,Nuevo León,046,San Nicolás de los Garza,0001,Total AGEB urbana,0540,000,4952
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,001,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,002,119
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,003,285
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,004,62
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,005,73
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,006,157
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,008,122
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,010,96
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,011,1
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,012,197
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,013,130
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,015,145
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,019,79
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,020,133
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,023,127
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,025,106
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,028,62
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,029,106
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,030,0
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,031,76
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,032,103
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,033,89
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,034,88
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,035,80
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,036,141
19,Nuevo León,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,037,99
